ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
N/A	2012	05-JUN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1251	N/A	N/A	.6	A	G
N/A	2012	04-JUN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.6639	N/A	N/A	2.71	A	G
N/A	2012	02-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.7217	N/A	N/A	6.02	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.5203	N/A	N/A	6.02	A	G
N/A	2012	11-AUG-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.3664	N/A	N/A	8.77	A	G
N/A	2012	21-JUN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1347	N/A	N/A	.67	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.0103	N/A	N/A	3.67	A	G
N/A	2012	03-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.9526	N/A	N/A	3.67	A	G
N/A	2012	04-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1058	N/A	N/A	.56	A	G
N/A	2012	22-JUN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.5966	N/A	N/A	2.71	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.0873	N/A	N/A	4.07	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.2406	N/A	N/A	.84	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	6.2	A	G
N/A	2012	22-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.521	N/A	N/A	6.02	A	G
N/A	2012	02-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.4811	N/A	N/A	1.61	A	G
N/A	2012	10-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.7217	N/A	N/A	2.89	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.9622	N/A	N/A	3.47	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1251	N/A	N/A	.49	A	G
N/A	2012	14-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.3375	N/A	N/A	6.02	A	G
N/A	2012	04-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1251	N/A	N/A	.49	A	G
N/A	2012	24-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.0591	N/A	N/A	5.24	A	G
N/A	2012	14-NOV-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1636	N/A	N/A	.56	A	G
N/A	2012	04-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.9622	N/A	N/A	3.47	A	G
N/A	2012	14-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	6.98	A	G
N/A	2012	04-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.6743	N/A	N/A	5.97	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3849	N/A	N/A	3.12	A	G
N/A	2012	14-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.2028	N/A	N/A	5.24	A	G
N/A	2012	25-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.974	N/A	N/A	5.07	A	G
N/A	2012	02-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.0873	N/A	N/A	4.07	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	7.05	A	G
N/A	2012	26-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.2708	N/A	N/A	8.77	A	G
N/A	2012	11-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.165	N/A	N/A	8.77	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	5.97	A	G
N/A	2012	26-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.2523	N/A	N/A	3.76	A	G
N/A	2012	31-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	9.9012	N/A	N/A	14.22	A	G
N/A	2012	15-MAY-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.1155	N/A	N/A	.54	A	G
N/A	2012	29-MAR-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.1443	N/A	N/A	.54	A	G
N/A	2012	20-NOV-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	7.87	A	G
N/A	2012	02-NOV-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.1924	N/A	N/A	.54	A	G
N/A	2012	14-NOV-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.4811	N/A	N/A	1.61	A	G
N/A	2012	05-NOV-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	3.1272	N/A	N/A	12.31	A	G
N/A	2012	02-NOV-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.4811	N/A	N/A	1.98	A	G
N/A	2012	10-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.6736	N/A	N/A	2.71	A	G
N/A	2012	30-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.4433	N/A	N/A	1.61	A	G
N/A	2012	02-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.4811	N/A	N/A	1.51	A	G
N/A	2012	17-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1924	N/A	N/A	.84	A	G
N/A	2012	31-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	10.1514	N/A	N/A	8.77	A	G
N/A	2012	16-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.82	N/A	N/A	15.6	A	G
N/A	2012	23-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1828	N/A	N/A	.67	A	G
N/A	2012	02-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3945	N/A	N/A	1.51	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1251	N/A	N/A	.46	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.8275	N/A	N/A	2.1	A	G
N/A	2012	19-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	10.825	N/A	N/A	16.11	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.809	N/A	N/A	7.15	A	G
N/A	2012	01-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.9244	N/A	N/A	7.78	A	G
N/A	2012	03-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1251	N/A	N/A	.47	A	G
N/A	2012	11-AUG-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.2406	N/A	N/A	.67	A	G
N/A	2012	30-MAR-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	2.8867	N/A	N/A	12.31	A	G
N/A	2012	01-FEB-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.7217	N/A	N/A	.84	A	G
N/A	2012	02-MAY-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	1.4433	N/A	N/A	6.15	A	G
N/A	2012	08-NOV-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.5966	N/A	N/A	2.1	A	G
N/A	2012	10-DEC-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.2523	N/A	N/A	14.22	A	G
N/A	2012	27-NOV-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.9244	N/A	N/A	5.97	A	G
N/A	2012	16-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.433	N/A	N/A	1.51	A	G
N/A	2012	11-AUG-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.2406	N/A	N/A	.6	A	G
N/A	2012	21-JUN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1636	N/A	N/A	.6	A	G
N/A	2012	17-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.5306	N/A	N/A	6.2	A	G
N/A	2012	02-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.3678	N/A	N/A	15.6	A	G
N/A	2012	17-JAN-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.2124	N/A	N/A	.6	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1155	N/A	N/A	.49	A	G
N/A	2012	01-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.6839	N/A	N/A	7.82	A	G
N/A	2012	09-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.2523	N/A	N/A	8.77	A	G
N/A	2012	07-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.222	N/A	N/A	8.77	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.974	N/A	N/A	16.11	A	G
N/A	2012	07-APR-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	2.0784	N/A	N/A	6.79	A	G
N/A	2012	01-FEB-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.5388	N/A	N/A	.56	A	G
N/A	2012	14-JAN-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	1.376	N/A	N/A	1.98	A	G
N/A	2012	01-MAY-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.1443	N/A	N/A	.54	A	G
N/A	2012	10-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3079	N/A	N/A	.6	A	G
N/A	2012	14-JAN-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.433	N/A	N/A	.54	A	G
N/A	2012	29-MAR-12	SANTA BARBARA	42S09N33W07	GRAPES, WINE	MILLER NU FILM P	.5004	N/A	N/A	1.98	A	G
N/A	2012	12-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3656	N/A	N/A	.67	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.4234	N/A	N/A	.56	A	G
N/A	2012	18-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.4811	N/A	N/A	1.61	A	G
N/A	2012	10-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3079	N/A	N/A	.6	A	G
N/A	2012	09-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.2021	N/A	N/A	.6	A	G
N/A	2012	02-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	3.6083	N/A	N/A	16.11	A	G
N/A	2012	01-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	1.8571	N/A	N/A	6.98	A	G
N/A	2012	16-AUG-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.7217	N/A	N/A	2.71	A	G
N/A	2012	23-MAY-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1347	N/A	N/A	.6	A	G
N/A	2012	16-AUG-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.1924	N/A	N/A	.6	A	G
N/A	2012	26-JUL-12	SANTA BARBARA	42S10N32W31	GRAPES, WINE	MILLER NU FILM P	.3945	N/A	N/A	.6	A	G
NO	2012	01-AUG-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	OMNI OIL 6-E	303.5735	MINERAL OIL	297.50203	42	A	G
NO	2012	31-JUL-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	OMNI OIL 6-E	303.5735	MINERAL OIL	297.50203	42	A	G
NO	2012	16-AUG-12	SANTA BARBARA	42S08N32W17	GRAPES, WINE	OMNI OIL 6-E	180.6985	MINERAL OIL	177.08453	25	A	G
NO	2012	07-SEP-12	SANTA BARBARA	42S08N32W17	GRAPES, WINE	OMNI OIL 6-E	216.8382	MINERAL OIL	212.501436	15	A	G
NO	2012	20-AUG-12	SANTA BARBARA	42S07N33W27	GRAPES, WINE	OMNI OIL 6-E	260.2059	MINERAL OIL	255.001782	36	A	G
NO	2012	03-AUG-12	SANTA BARBARA	42S07N33W27	GRAPES, WINE	OMNI OIL 6-E	260.2059	MINERAL OIL	255.001782	36	A	G
NO	2012	10-APR-12	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	395.0987	MINERAL OIL	387.196726	146.05	A	G
NO	2012	04-APR-12	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	637.8424	MINERAL OIL	625.085552	235.79	A	G
NO	2012	27-APR-12	SANTA BARBARA	42S08N32W21	GRAPES, WINE	OMNI SUPREME SPRAY	181.5708	MINERAL OIL	177.939384	67.11	A	G
NO	2012	08-MAY-12	SANTA BARBARA	42S07N33W07	GRAPES, WINE	ORGANIC JMS STYLET-OIL	2.7466	MINERAL OIL	2.6669486	.75	A	G
NO	2012	21-MAY-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	75.8934	MINERAL OIL	73.6924914	21	A	G
NO	2012	19-JUN-12	SANTA BARBARA	42S06N30W01	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	4	A	G
NO	2012	19-JUL-12	SANTA BARBARA	42S06N31W24	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	10-JUL-12	SANTA BARBARA	42S06N31W24	GRAPES, WINE	ORGANIC JMS STYLET-OIL	50.5956	MINERAL OIL	49.1283276	5	A	G
NO	2012	06-JUN-12	SANTA BARBARA	42S06N30W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	131.0787	MINERAL OIL	127.2774177	12.09	A	G
NO	2012	14-JUN-12	SANTA BARBARA	42S06N32W16	GRAPES, WINE	ORGANIC JMS STYLET-OIL	70.4724	MINERAL OIL	68.4287004	6.5	A	G
NO	2012	21-JUN-12	SANTA BARBARA	42S06N32W06	GRAPES, WINE	ORGANIC JMS STYLET-OIL	267.4338	MINERAL OIL	259.6782198	25	A	G
NO	2012	20-JUN-12	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	1077.686	MINERAL OIL	1046.433106	99	A	G
NO	2012	06-JUN-12	SANTA BARBARA	42S06N30W01	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	4	A	G
NO	2012	30-JUN-12	SANTA BARBARA	42S06N30W11	GRAPES, WINE	ORGANIC JMS STYLET-OIL	548.673	MINERAL OIL	532.761483	50.61	A	G
NO	2012	05-JUL-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	75.8934	MINERAL OIL	73.6924914	21	A	G
NO	2012	12-JUL-12	SANTA BARBARA	42S07N31W27	GRAPES, WINE	ORGANIC JMS STYLET-OIL	273.7221	MINERAL OIL	265.7841591	79.75	A	G
NO	2012	24-JUL-12	SANTA BARBARA	42S06N30W17	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	31-JUL-12	SANTA BARBARA	42S06N31W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	22-MAY-12	SANTA BARBARA	42S07N33W07	GRAPES, WINE	ORGANIC JMS STYLET-OIL	2.7466	MINERAL OIL	2.6669486	.75	A	G
NO	2012	30-MAR-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	30	A	G
NO	2012	30-AUG-12	SANTA BARBARA	42S07N33W16	GRAPES, WINE	ORGANIC JMS STYLET-OIL	22.4066	MINERAL OIL	21.7568086	6.2	A	G
NO	2012	26-JUL-12	SANTA BARBARA	42S06N32W06	GRAPES, WINE	ORGANIC JMS STYLET-OIL	97.5772	MINERAL OIL	94.7474612	9	A	G
NO	2012	02-AUG-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	30	A	G
NO	2012	30-JUL-12	SANTA BARBARA	42S06N32W16	GRAPES, WINE	ORGANIC JMS STYLET-OIL	70.4724	MINERAL OIL	68.4287004	6.5	A	G
NO	2012	04-AUG-12	SANTA BARBARA	42S06N32W16	GRAPES, WINE	ORGANIC JMS STYLET-OIL	70.4724	MINERAL OIL	68.4287004	6.5	A	G
NO	2012	20-JUL-12	SANTA BARBARA	42S06N31W09	GRAPES, WINE	ORGANIC JMS STYLET-OIL	105.9616	MINERAL OIL	102.8887136	29.33	A	G
NO	2012	23-MAY-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	30	A	G
NO	2012	03-MAY-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	137.3309	MINERAL OIL	133.3483039	38	A	G
NO	2012	13-JUN-12	SANTA BARBARA	42S06N31W08	GRAPES, WINE	ORGANIC JMS STYLET-OIL	162.9178	MINERAL OIL	158.1931838	22.54	A	G
NO	2012	07-MAY-12	SANTA BARBARA	42S06N31W08	GRAPES, WINE	ORGANIC JMS STYLET-OIL	81.4589	MINERAL OIL	79.0965919	22.54	A	G
NO	2012	29-MAR-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	75.8934	MINERAL OIL	73.6924914	21	A	G
NO	2012	19-JUN-12	SANTA BARBARA	42S07N33W07	GRAPES, WINE	ORGANIC JMS STYLET-OIL	2.7466	MINERAL OIL	2.6669486	.75	A	G
NO	2012	14-JUN-12	SANTA BARBARA	42S08N31W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	162.6287	MINERAL OIL	157.9124677	15	A	G
NO	2012	14-JUL-12	SANTA BARBARA	42S06N30W03	GRAPES, WINE	ORGANIC JMS STYLET-OIL	187.023	MINERAL OIL	181.599333	17.25	A	G
NO	2012	07-JUL-12	SANTA BARBARA	42S06N31W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	15.251	MINERAL OIL	14.808721	4.22	A	G
NO	2012	31-JUL-12	SANTA BARBARA	42S06N30W01	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	4	A	G
NO	2012	20-JUN-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	151.7868	MINERAL OIL	147.3849828	21	A	G
NO	2012	16-JUL-12	SANTA BARBARA	42S06N30W11	GRAPES, WINE	ORGANIC JMS STYLET-OIL	542.0956	MINERAL OIL	526.3748276	50.51	A	G
NO	2012	05-JUN-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	75.8934	MINERAL OIL	73.6924914	21	A	G
NO	2012	25-APR-12	SANTA BARBARA	42S09N33W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	28.9118	MINERAL OIL	28.0733578	8	A	G
NO	2012	03-MAY-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	30	A	G
NO	2012	21-JUL-12	SANTA BARBARA	42S06N30W03	GRAPES, WINE	ORGANIC JMS STYLET-OIL	177.6989	MINERAL OIL	172.5456319	16.39	A	G
NO	2012	09-AUG-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	216.8382	MINERAL OIL	210.5498922	30	A	G
NO	2012	06-JUL-12	SANTA BARBARA	42S06N30W03	GRAPES, WINE	ORGANIC JMS STYLET-OIL	118.466	MINERAL OIL	115.030486	16.39	A	G
NO	2012	30-MAY-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	354.1691	MINERAL OIL	343.8981961	49	A	G
NO	2012	14-MAY-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	260.2059	MINERAL OIL	252.6599289	36	A	G
NO	2012	11-JUN-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	101.1912	MINERAL OIL	98.2566552	14	A	G
NO	2012	13-JUN-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	318.0294	MINERAL OIL	308.8065474	44	A	G
NO	2012	26-JUN-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	318.0294	MINERAL OIL	308.8065474	44	A	G
NO	2012	27-APR-12	SANTA BARBARA	42S10N34W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	10.8419	MINERAL OIL	10.5274849	2.7	A	G
NO	2012	13-JUN-12	SANTA BARBARA	42S10N32W35	GRAPES, WINE	ORGANIC JMS STYLET-OIL	14.4559	MINERAL OIL	14.0366789	4	A	G
NO	2012	08-MAY-12	SANTA BARBARA	42S06N31W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	21-MAY-12	SANTA BARBARA	42S06N31W08	GRAPES, WINE	ORGANIC JMS STYLET-OIL	81.4589	MINERAL OIL	79.0965919	22.54	A	G
NO	2012	25-JUN-12	SANTA BARBARA	42S06N31W08	GRAPES, WINE	ORGANIC JMS STYLET-OIL	81.4589	MINERAL OIL	79.0965919	22.54	A	G
NO	2012	17-JUL-12	SANTA BARBARA	42S06N31W24	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	15	A	G
NO	2012	30-JUL-12	SANTA BARBARA	42S06N31W24	GRAPES, WINE	ORGANIC JMS STYLET-OIL	108.4191	MINERAL OIL	105.2749461	15	A	G
NO	2012	25-JUL-12	SANTA BARBARA	42S07N34W13	GRAPES, WINE	ORGANIC JMS STYLET-OIL	205.9963	MINERAL OIL	200.0224073	19	A	A
NO	2012	16-AUG-12	SANTA BARBARA	42S07N33W21	GRAPES, WINE	ORGANIC JMS STYLET-OIL	216.8382	MINERAL OIL	210.5498922	30	A	G
NO	2012	01-SEP-12	SANTA BARBARA	42S06N33W15	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	4	A	G
NO	2012	27-JUL-12	SANTA BARBARA	42S06N30W11	GRAPES, WINE	ORGANIC JMS STYLET-OIL	545.7095	MINERAL OIL	529.8839245	50.39	A	G
NO	2012	04-AUG-12	SANTA BARBARA	42S07N33W16	GRAPES, WINE	ORGANIC JMS STYLET-OIL	73.725	MINERAL OIL	71.586975	6.8	A	G
NO	2012	02-MAY-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	166.2426	MINERAL OIL	161.4215646	46	A	G
NO	2012	12-MAY-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	144.5588	MINERAL OIL	140.3665948	20	A	G
NO	2012	20-APR-12	SANTA BARBARA	42S04N26W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	12-JUN-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	318.0294	MINERAL OIL	308.8065474	44	A	G
NO	2012	25-JUN-12	SANTA BARBARA	42S07N31W28	GRAPES, WINE	ORGANIC JMS STYLET-OIL	101.1912	MINERAL OIL	98.2566552	14	A	G
NO	2012	21-JUN-12	SANTA BARBARA	42S08N31W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	162.6287	MINERAL OIL	157.9124677	15	A	G
NO	2012	27-JUN-12	SANTA BARBARA	42S06N30W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	43.8013	MINERAL OIL	42.5310623	4.04	A	G
NO	2012	27-JUN-12	SANTA BARBARA	42S06N31W24	GRAPES, WINE	ORGANIC JMS STYLET-OIL	43.3676	MINERAL OIL	42.1099396	10	A	G
NO	2012	14-MAY-12	SANTA BARBARA	42S09N33W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	28.9118	MINERAL OIL	28.0733578	8	A	G
NO	2012	06-JUN-12	SANTA BARBARA	42S06N31W14	GRAPES, WINE	ORGANIC JMS STYLET-OIL	7.2279	MINERAL OIL	7.0182909	2	A	G
NO	2012	01-AUG-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	151.7868	MINERAL OIL	147.3849828	21	A	G
NO	2012	07-MAY-12	SANTA BARBARA	42S07N33W22	GRAPES, WINE	ORGANIC JMS STYLET-OIL	75.8934	MINERAL OIL	73.6924914	21	A	G
NO	2012	20-JUL-12	SANTA BARBARA	42S06N32W06	GRAPES, WINE	ORGANIC JMS STYLET-OIL	195.1544	MINERAL OIL	189.4949224	18	A	G
NO	2012	08-JUL-12	SANTA BARBARA	42S06N30W11	GRAPES, WINE	ORGANIC JMS STYLET-OIL	500.6795	MINERAL OIL	486.1597945	46.18	A	G
NO	2012	26-JUL-12	SANTA BARBARA	42S08N31W30	GRAPES, WINE	ORGANIC JMS STYLET-OIL	162.6287	MINERAL OIL	157.9124677	15	A	G
